ZCTA,Households100to149K,Households150to199K,Households200KorMore,RFM1,RFM2,RFM3
71377,0,0,0,0,0,0
71406,0,0,0,0,0,0
71425,0,0,0,0,0,0
71427,4,17,0,0,3,0
71466,0,0,0,0,0,0
3910,0,16,17,0,3,4
4006,0,0,21,0,0,4
4019,0,4,0,0,2,0
4057,0,0,0,0,0,0
4227,0,0,0,0,0,0
4228,0,0,0,0,0,0
4231,1,5,0,0,2,0
4234,0,0,0,0,0,0
4267,0,0,0,0,0,0
4271,0,0,0,0,0,0
4286,0,0,0,0,0,0
4343,0,0,0,0,0,0
4431,0,0,0,0,0,0
4442,0,0,0,0,0,0
4451,3,0,0,0,0,0
4454,0,0,0,0,0,0
4469,0,0,0,0,0,0
4485,2,3,2,0,2,2
4489,0,0,0,0,0,0
4491,3,0,0,0,0,0
4492,0,0,0,0,0,0
4541,0,0,0,0,0,0
4570,0,0,0,0,0,0
4625,2,1,5,0,1,2
4629,0,0,0,0,0,0
4635,0,0,0,0,0,0
4642,4,0,9,0,0,3
4644,0,0,0,0,0,0
4645,2,0,0,0,0,0
4646,0,0,3,0,0,2
4669,4,0,26,0,0,4
4673,4,7,0,0,2,0
4741,0,0,0,0,0,0
4764,0,0,0,0,0,0
4779,3,0,6,0,0,2
4925,2,0,2,0,0,2
4926,0,0,0,0,0,0
4929,4,23,13,0,4,3
4933,0,0,0,0,0,0
4940,0,0,0,0,0,0
4944,0,0,0,0,0,0
4975,0,0,0,0,0,0
4985,0,0,0,0,0,0
4992,0,0,0,0,0,0
20612,0,0,0,0,0,0
20660,0,0,0,0,0,0
20742,0,0,0,0,0,0
20839,0,16,0,0,3,0
20899,0,10,0,0,2,0
21031,0,0,0,0,0,0
21051,0,29,32,0,4,5
21056,0,32,16,0,4,4
21105,0,0,0,0,0,0
21130,0,0,0,0,0,0
21240,0,0,0,0,0,0
21250,0,0,0,0,0,0
21251,0,0,0,0,0,0
21252,0,0,0,0,0,0
21523,0,0,0,0,0,0
21540,0,0,0,0,0,0
21543,0,0,0,0,0,0
21626,0,0,0,0,0,0
21627,0,0,0,0,0,0
21628,0,0,0,0,0,0
21641,0,0,0,0,0,0
21672,0,0,0,0,0,0
21675,0,0,0,0,0,0
21705,0,0,0,0,0,0
21714,0,9,16,0,2,4
21717,0,0,0,0,0,0
21746,0,0,0,0,0,0
21762,0,34,0,0,4,0
21781,0,0,0,0,0,0
21802,0,0,0,0,0,0
21862,0,0,15,0,0,3
21867,0,0,0,0,0,0
21890,0,0,0,0,0,0
21902,0,0,0,0,0,0
21916,0,0,0,0,0,0
21920,0,0,0,0,0,0
1003,0,0,0,0,0,0
1063,0,0,0,0,0,0
1066,0,0,0,0,0,0
1074,0,0,0,0,0,0
1086,0,0,0,0,0,0
1097,0,0,0,0,0,0
1199,0,0,0,0,0,0
1224,0,0,11,0,0,3
1229,0,0,0,0,0,0
1244,0,0,3,0,0,2
1338,0,0,0,0,0,0
1343,2,0,0,0,0,0
1350,4,3,0,0,2,0
1937,0,0,0,0,0,0
2203,0,0,0,0,0,0
2366,0,0,0,0,0,0
2457,0,0,0,0,0,0
2584,0,0,0,0,0,0
2641,0,8,17,0,2,4
2643,0,0,0,0,0,0
2647,0,0,0,0,0,0
2651,0,0,8,0,0,3
2663,0,9,0,0,2,0
2669,0,0,0,0,0,0
48109,0,0,0,0,0,0
48139,0,0,0,0,0,0
48143,0,0,0,0,0,0
48233,0,0,0,0,0,0
48242,0,0,0,0,0,0
48243,0,0,0,0,0,0
48397,0,0,0,0,0,0
48411,0,0,0,0,0,0
48440,0,0,0,0,0,0
48551,0,0,0,0,0,0
48553,0,0,0,0,0,0
48554,0,0,0,0,0,0
48627,0,4,10,0,2,3
48630,0,0,0,0,0,0
48667,0,0,0,0,0,0
48710,0,0,0,0,0,0
48743,0,0,0,0,0,0
48816,0,0,0,0,0,0
48825,0,0,0,0,0,0
48852,3,0,0,0,0,0
48874,0,3,0,0,2,0
48896,3,0,0,0,0,0
48921,0,0,0,0,0,0
49027,3,0,0,0,0,0
49066,2,7,0,0,2,0
49074,0,0,0,0,0,0
49075,0,0,0,0,0,0
49084,0,0,0,0,0,0
49104,0,0,0,0,0,0
49119,0,0,0,0,0,0
49263,0,0,0,0,0,0
49289,0,0,0,0,0,0
49320,3,0,0,0,0,0
49335,2,0,0,0,0,0
49458,0,0,0,0,0,0
49611,0,0,0,0,0,0
49627,0,0,4,0,0,2
49628,0,1,0,0,1,0
49634,0,0,0,0,0,0
49642,3,0,5,0,0,2
49666,0,0,0,0,0,0
49717,0,0,23,0,0,4
49722,0,0,0,0,0,0
49764,0,0,0,0,0,0
49775,0,0,0,0,0,0
49793,4,5,0,0,2,0
49819,2,0,0,0,0,0
49820,0,2,0,0,1,0
49825,0,7,0,0,2,0
49826,0,0,0,0,0,0
49838,4,7,5,0,2,2
49848,3,4,0,0,2,0
49852,2,3,0,0,2,0
49864,0,0,0,0,0,0
49872,2,0,3,0,0,2
49873,0,0,0,0,0,0
49877,0,0,0,0,0,0
49903,0,0,1,0,0,2
49915,2,0,2,0,0,2
49917,0,1,0,0,1,0
49929,0,0,0,0,0,0
49952,0,2,0,0,1,0
49960,0,0,0,0,0,0
49961,0,1,0,0,1,0
55036,1,0,2,0,0,2
55111,0,0,0,0,0,0
55155,0,0,0,0,0,0
55455,0,0,0,0,0,0
55601,0,20,0,0,3,0
55606,0,20,0,0,3,0
55766,2,0,1,0,0,2
55772,0,0,0,0,0,0
55780,4,9,6,0,2,2
55784,4,2,0,0,1,0
55814,0,0,0,0,0,0
55905,0,0,0,0,0,0
55950,2,0,2,0,0,2
55968,4,0,0,0,0,0
56020,4,0,0,0,0,0
56046,3,0,0,0,0,0
56075,4,0,2,0,0,2
56089,1,1,0,0,1,0
56125,2,0,0,0,0,0
56140,3,0,1,0,0,2
56146,3,0,0,0,0,0
56173,4,6,1,0,2,2
56177,0,0,0,0,0,0
56210,0,0,0,0,0,0
56287,3,0,0,0,0,0
56294,2,0,1,0,0,2
56313,0,0,0,0,0,0
56321,0,0,0,0,0,0
56325,4,4,10,0,2,3
56371,4,0,0,0,0,0
56389,3,0,5,0,0,2
56456,2,0,0,0,0,0
56565,2,0,0,0,0,0
56566,4,2,0,0,1,0
56577,0,0,3,0,0,2
56593,0,0,0,0,0,0
56626,4,10,0,0,2,0
56627,2,4,0,0,2,0
56654,4,3,0,0,2,0
56658,0,0,0,0,0,0
56659,1,0,8,0,0,3
56663,3,0,0,0,0,0
56668,4,0,2,0,0,2
56681,3,3,0,0,2,0
56685,2,2,2,0,1,2
56687,0,0,0,0,0,0
56688,3,0,1,0,0,2
56711,0,0,0,0,0,0
56720,1,0,0,0,0,0
56729,3,1,0,0,1,0
56731,3,0,0,0,0,0
56741,0,0,0,0,0,0
38622,0,0,0,0,0,0
38630,0,0,0,0,0,0
38631,4,0,0,0,0,0
38639,0,4,0,0,2,0
38644,0,3,8,0,2,3
38677,0,0,0,0,0,0
38704,0,0,0,0,0,0
38723,0,0,0,0,0,0
38731,0,0,0,0,0,0
38738,0,0,0,0,0,0
38740,0,0,5,0,0,2
38745,0,2,0,0,1,0
38746,4,0,3,0,0,2
38749,0,0,0,0,0,0
38764,4,3,0,0,2,0
38765,0,0,0,0,0,0
38767,0,0,0,0,0,0
38772,0,0,0,0,0,0
38781,2,0,0,0,0,0
38838,0,0,0,0,0,0
38848,0,0,0,0,0,0
38879,0,0,0,0,0,0
38913,0,0,0,0,0,0
38924,2,0,3,0,0,2
38928,0,0,0,0,0,0
38943,0,0,0,0,0,0
38944,0,0,0,0,0,0
38945,0,0,0,0,0,0
38946,0,0,0,0,0,0
38950,0,0,0,0,0,0
38957,2,14,4,0,3,2
38958,0,0,0,0,0,0
38961,0,0,0,0,0,0
38962,0,0,0,0,0,0
38964,0,0,0,0,0,0
38966,0,0,0,0,0,0
39054,0,0,0,0,0,0
39061,0,0,0,0,0,0
39086,0,0,0,0,0,0
39088,0,10,0,0,2,0
39097,4,2,3,0,1,2
39113,0,0,0,0,0,0
39115,0,0,0,0,0,0
39162,0,0,0,0,0,0
39167,0,0,0,0,0,0
39174,0,0,0,0,0,0
39177,0,0,0,0,0,0
39193,0,0,0,0,0,0
39217,0,0,0,0,0,0
39269,0,0,0,0,0,0
39309,0,0,0,0,0,0
39336,0,0,0,0,0,0
39348,0,0,0,0,0,0
39352,0,0,9,0,0,3
39356,0,0,22,0,0,4
39364,0,67,0,0,5,0
39366,0,0,0,0,0,0
39406,0,0,0,0,0,0
39534,0,0,0,0,0,0
39633,3,24,2,0,4,2
39635,0,0,0,0,0,0
39656,4,0,11,0,0,3
39668,0,0,14,0,0,3
39736,0,2,0,0,1,0
39760,0,0,0,0,0,0
39762,0,0,21,0,0,4
63045,0,0,0,0,0,0
63047,0,0,0,0,0,0
63053,0,1,0,0,1,0
63057,0,0,0,0,0,0
63079,0,0,0,0,0,0
63140,4,0,0,0,0,0
63155,0,0,0,0,0,0
63330,1,0,0,0,0,0
63370,0,0,0,0,0,0
63432,1,35,15,0,4,3
63433,0,0,0,0,0,0
63438,0,25,0,0,4,0
63439,0,0,0,0,0,0
63443,0,0,0,0,0,0
63451,2,0,32,0,0,5
63458,0,0,2,0,0,2
63464,0,0,0,0,0,0
63467,0,0,0,0,0,0
63539,2,0,3,0,0,2
63540,0,4,5,0,2,2
63543,0,0,0,0,0,0
63566,3,0,0,0,0,0
63567,0,0,0,0,0,0
63665,4,0,10,0,0,3
63666,0,0,0,0,0,0
63674,0,0,0,0,0,0
63675,0,0,0,0,0,0
63738,0,0,0,0,0,0
63744,2,0,0,0,0,0
63745,0,0,0,0,0,0
63746,3,0,0,0,0,0
63750,0,0,0,0,0,0
63763,0,13,0,0,3,0
63770,0,0,0,0,0,0
63782,0,3,0,0,2,0
63783,0,10,6,0,2,2
63787,3,21,0,0,3,0
63820,0,0,0,0,0,0
63821,4,4,2,0,2,2
63824,0,0,0,0,0,0
63826,2,0,4,0,0,2
63847,0,0,0,0,0,0
63849,4,8,0,0,2,0
63853,1,0,0,0,0,0
63868,3,0,0,0,0,0
63878,0,0,0,0,0,0
63880,0,0,0,0,0,0
63902,0,0,0,0,0,0
63934,0,0,0,0,0,0
63941,0,0,14,0,0,3
63942,4,2,2,0,1,2
63951,0,0,0,0,0,0
63955,0,0,0,0,0,0
63962,0,0,0,0,0,0
64022,3,0,0,0,0,0
64065,0,0,0,0,0,0
64066,2,2,0,0,1,0
64092,0,0,0,0,0,0
64101,0,0,15,0,0,3
64102,0,0,0,0,0,0
64147,0,0,0,0,0,0
64164,0,14,29,0,3,4
64192,0,0,0,0,0,0
64420,0,2,0,0,1,0
64433,0,0,0,0,0,0
64445,3,3,0,0,2,0
64457,0,0,4,0,0,2
64458,2,0,0,0,0,0
64467,4,8,0,0,2,0
64475,4,10,1,0,2,2
64480,2,0,13,0,0,3
64496,1,0,0,0,0,0
64499,0,0,0,0,0,0
64622,2,4,23,0,2,4
64636,2,2,0,0,1,0
64646,1,4,0,0,2,0
64654,0,0,1,0,0,2
64656,2,0,4,0,0,2
64672,0,0,0,0,0,0
64765,0,0,0,0,0,0
64781,2,0,2,0,0,2
64833,0,0,0,0,0,0
64847,0,0,0,0,0,0
64848,3,15,11,0,3,3
64858,0,0,0,0,0,0
64874,0,0,0,0,0,0
65064,2,30,20,0,4,4
65077,0,0,16,0,0,4
65083,0,11,0,0,3,0
65215,0,0,0,0,0,0
65232,0,0,0,0,0,0
65278,2,0,0,0,0,0
65282,0,0,0,0,0,0
65283,0,8,9,0,2,3
65285,0,10,24,0,2,4
65286,0,0,0,0,0,0
65287,4,17,3,0,3,2
65320,3,0,0,0,0,0
65335,3,0,0,0,0,0
65344,2,3,4,0,2,2
65345,0,10,0,0,2,0
65449,0,0,0,0,0,0
65461,0,0,0,0,0,0
65464,0,0,0,0,0,0
65468,0,0,0,0,0,0
65479,0,0,0,0,0,0
65484,0,0,0,0,0,0
65543,3,20,0,0,3,0
65586,0,0,0,0,0,0
65589,0,0,0,0,0,0
65603,0,0,0,0,0,0
65620,0,16,0,0,3,0
65623,0,0,0,0,0,0
65657,0,0,3,0,0,2
65664,0,0,0,0,0,0
65702,0,0,0,0,0,0
65715,0,0,0,0,0,0
65727,0,0,0,0,0,0
65728,0,0,0,0,0,0
65730,0,0,0,0,0,0
65733,3,0,0,0,0,0
65744,0,0,0,0,0,0
65755,0,0,20,0,0,4
65762,2,0,0,0,0,0
65766,0,3,0,0,2,0
65777,0,0,0,0,0,0
65783,0,0,0,0,0,0
65784,0,0,0,0,0,0
65788,0,0,3,0,0,2
59002,2,0,2,0,0,2
59010,3,0,7,0,0,3
59025,4,0,0,0,0,0
59039,3,0,0,0,0,0
59055,0,2,2,0,1,2
59058,0,0,0,0,0,0
59059,2,2,0,0,1,0
59062,0,0,0,0,0,0
59077,3,0,4,0,0,2
59078,2,0,3,0,0,2
59081,1,3,3,0,2,2
59082,0,0,0,0,0,0
59085,0,0,0,0,0,0
59211,3,11,2,0,3,2
59231,0,0,13,0,0,3
59240,3,0,0,0,0,0
59243,4,9,11,0,2,3
59244,0,1,0,0,1,0
59252,0,7,0,0,2,0
59256,0,0,0,0,0,0
59258,4,1,0,0,1,0
59260,4,3,0,0,2,0
59276,0,0,0,0,0,0
59311,3,0,2,0,0,2
59312,2,0,0,0,0,0
59314,1,2,0,0,1,0
59315,4,2,5,0,1,2
59318,2,5,0,0,2,0
59322,0,0,0,0,0,0
59333,0,0,0,0,0,0
59336,3,7,3,0,2,2
59343,0,3,3,0,2,2
59354,0,2,3,0,1,2
59418,4,0,0,0,0,0
59419,3,7,2,0,2,2
59424,2,0,0,0,0,0
59432,2,0,0,0,0,0
59441,2,0,0,0,0,0
59444,4,1,3,0,1,2
59460,0,0,0,0,0,0
59461,0,0,0,0,0,0
59462,3,3,4,0,2,2
59465,0,0,0,0,0,0
59466,2,6,0,0,2,0
59484,4,0,0,0,0,0
59529,2,2,0,0,1,0
59530,0,0,6,0,0,2
59531,0,0,7,0,0,3
59535,0,3,2,0,2,2
59545,0,0,0,0,0,0
59546,2,4,0,0,2,0
59636,0,0,0,0,0,0
59642,0,0,0,0,0,0
59643,0,0,15,0,0,3
59710,2,6,6,0,2,2
59713,4,1,0,0,1,0
59724,4,0,0,0,0,0
59731,1,0,0,0,0,0
59736,4,9,0,0,2,0
59740,0,0,23,0,0,4
59745,0,0,6,0,0,2
59756,0,0,0,0,0,0
59760,2,6,1,0,2,2
59827,0,15,0,0,3,0
59830,0,4,0,0,2,0
59851,0,17,0,0,3,0
59854,2,0,2,0,0,2
59855,0,0,0,0,0,0
59856,0,4,5,0,2,2
59863,0,10,0,0,2,0
59915,0,0,0,0,0,0
59919,0,0,0,0,0,0
59928,0,0,0,0,0,0
59930,0,0,0,0,0,0
59933,2,0,0,0,0,0
68001,4,0,0,0,0,0
68010,3,0,1,0,0,2
68014,4,0,0,0,0,0
68042,3,2,2,0,1,2
68072,0,0,1,0,0,2
68178,0,0,0,0,0,0
68309,0,0,0,0,0,0
68315,1,0,0,0,0,0
68324,2,8,18,0,2,4
68326,3,3,6,0,2,2
68375,3,0,0,0,0,0
68379,2,2,0,0,1,0
68382,3,0,0,0,0,0
68440,1,0,0,0,0,0
68452,2,1,0,0,1,0
68655,2,1,8,0,1,3
68667,3,3,0,0,2,0
68719,2,2,4,0,1,2
68724,0,0,0,0,0,0
68734,2,0,0,0,0,0
68742,2,0,0,0,0,0
68747,0,9,0,0,2,0
68749,1,0,1,0,0,2
68751,0,5,0,0,2,0
68759,4,4,2,0,2,2
68789,1,9,0,0,2,0
68817,3,0,0,0,0,0
68821,0,0,0,0,0,0
68827,4,16,18,0,3,4
68834,3,3,1,0,2,2
68844,3,10,0,0,2,0
68849,0,0,0,0,0,0
68881,0,0,0,0,0,0
68929,0,0,0,0,0,0
68934,0,0,0,0,0,0
68946,0,0,0,0,0,0
68952,0,0,4,0,0,2
68954,0,0,0,0,0,0
68964,0,0,0,0,0,0
68969,1,0,0,0,0,0
69023,0,0,7,0,0,3
69027,0,0,0,0,0,0
69036,0,0,0,0,0,0
69041,0,0,0,0,0,0
69042,0,0,0,0,0,0
69046,4,0,5,0,0,2
69135,0,0,8,0,0,3
69148,4,0,13,0,0,3
69157,0,6,0,0,2,0
69171,0,0,0,0,0,0
69212,0,0,0,0,0,0
69214,0,0,0,0,0,0
69220,0,0,2,0,0,2
69221,4,5,0,0,2,0
69331,0,0,0,0,0,0
69335,0,0,0,0,0,0
69353,0,1,0,0,1,0
69354,0,0,2,0,0,2
69355,3,0,0,0,0,0
69365,0,8,0,0,2,0
89017,0,0,0,0,0,0
89022,0,0,0,0,0,0
89026,0,0,0,0,0,0
89039,0,0,0,0,0,0
89046,0,0,0,0,0,0
89191,0,0,0,0,0,0
89317,0,0,0,0,0,0
89319,0,0,0,0,0,0
89402,0,0,8,0,0,3
89404,0,0,0,0,0,0
89405,0,0,0,0,0,0
89409,0,0,7,0,0,3
89412,0,0,17,0,0,4
89414,3,0,0,0,0,0
89418,0,0,14,0,0,3
89420,0,0,7,0,0,3
89425,0,0,17,0,0,4
89446,0,0,0,0,0,0
89702,0,0,0,0,0,0
89825,0,0,9,0,0,3
89826,0,0,0,0,0,0
89828,0,102,0,0,6,0
89831,0,0,0,0,0,0
89833,0,0,0,0,0,0
3238,2,0,0,0,0,0
3291,0,0,0,0,0,0
3293,0,3,21,0,2,4
3441,0,0,0,0,0,0
3575,0,2,0,0,1,0
3597,0,3,0,0,2,0
3604,0,33,0,0,4,0
3871,0,0,35,0,0,5
3890,0,0,0,0,0,0
7495,0,0,0,0,0,0
7608,3,1,1,0,1,2
7703,0,0,36,0,0,5
7820,0,0,0,0,0,0
7833,4,0,6,0,0,2
7870,0,0,0,0,0,0
7881,0,0,0,0,0,0
7926,0,0,0,0,0,0
7939,0,0,0,0,0,0
7961,0,0,0,0,0,0
8011,0,0,0,0,0,0
8064,0,0,10,0,0,3
8074,0,0,0,0,0,0
8095,0,0,0,0,0,0
8217,0,0,0,0,0,0
8240,0,0,0,0,0,0
8246,0,0,0,0,0,0
8320,0,0,0,0,0,0
8321,0,2,0,0,1,0
8348,0,0,0,0,0,0
8528,0,0,4,0,0,2
8808,0,0,0,0,0,0
8858,0,0,35,0,0,5
8890,0,0,8,0,0,3
87011,0,0,0,0,0,0
87018,0,0,0,0,0,0
87023,0,0,0,0,0,0
87029,0,0,6,0,0,2
87032,0,0,0,0,0,0
87037,0,3,2,0,2,2
87051,0,0,0,0,0,0
87061,0,0,0,0,0,0
87062,0,0,6,0,0,2
87064,0,0,0,0,0,0
87070,0,0,16,0,0,4
87117,0,0,0,0,0,0
87315,0,0,0,0,0,0
87347,0,0,0,0,0,0
87357,2,6,0,0,2,0
87512,0,0,0,0,0,0
87516,0,0,0,0,0,0
87518,0,0,0,0,0,0
87519,0,0,0,0,0,0
87524,0,0,0,0,0,0
87525,0,1,0,0,1,0
87533,0,0,0,0,0,0
87539,0,0,0,0,0,0
87543,0,0,0,0,0,0
87548,0,45,0,0,5,0
87549,0,30,0,0,4,0
87551,0,0,33,0,0,5
87554,0,0,0,0,0,0
87562,0,20,0,0,3,0
87564,0,0,0,0,0,0
87565,0,0,0,0,0,0
87569,0,0,10,0,0,3
87573,0,0,0,0,0,0
87574,0,4,0,0,2,0
87575,0,15,0,0,3,0
87578,0,37,0,0,4,0
87581,0,0,0,0,0,0
87711,0,0,0,0,0,0
87712,0,0,0,0,0,0
87715,0,0,0,0,0,0
87722,0,0,13,0,0,3
87724,0,0,0,0,0,0
87729,0,0,0,0,0,0
87730,3,0,0,0,0,0
87731,0,0,0,0,0,0
87732,0,53,0,0,5,0
87734,0,0,0,0,0,0
87735,0,0,0,0,0,0
87736,0,0,0,0,0,0
87750,0,0,0,0,0,0
87752,3,5,0,0,2,0
87753,0,0,0,0,0,0
87820,0,0,0,0,0,0
87821,0,0,0,0,0,0
87824,0,0,0,0,0,0
87831,0,0,0,0,0,0
87832,0,0,0,0,0,0
87933,0,0,0,0,0,0
87936,0,0,12,0,0,3
87939,0,0,19,0,0,4
87941,0,0,0,0,0,0
87943,0,0,0,0,0,0
88003,0,0,0,0,0,0
88004,0,0,0,0,0,0
88009,0,0,0,0,0,0
88024,0,0,0,0,0,0
88025,0,6,0,0,2,0
88028,0,6,0,0,2,0
88029,0,0,0,0,0,0
88032,0,0,0,0,0,0
88033,0,0,0,0,0,0
88034,0,0,0,0,0,0
88038,0,31,0,0,4,0
88046,0,6,4,0,2,2
88049,0,0,0,0,0,0
88052,0,0,0,0,0,0
88055,0,0,6,0,0,2
88103,0,0,0,0,0,0
88113,0,0,0,0,0,0
88114,3,4,0,0,2,0
88121,3,0,7,0,0,3
88125,0,3,0,0,2,0
88126,0,7,0,0,2,0
88134,0,0,0,0,0,0
88250,0,0,0,0,0,0
88254,0,0,0,0,0,0
88262,2,0,0,0,0,0
88264,0,0,0,0,0,0
88268,0,0,0,0,0,0
88314,0,0,0,0,0,0
88323,0,0,0,0,0,0
88336,0,0,0,0,0,0
88342,0,0,0,0,0,0
88343,0,0,0,0,0,0
88344,0,0,0,0,0,0
88347,0,0,0,0,0,0
88349,0,0,0,0,0,0
88353,0,0,0,0,0,0
88354,0,0,0,0,0,0
88355,0,0,0,0,0,0
88410,0,0,0,0,0,0
88414,0,0,0,0,0,0
88416,0,0,0,0,0,0
88417,0,0,0,0,0,0
88421,0,0,0,0,0,0
88424,4,0,0,0,0,0
88431,0,0,0,0,0,0
88436,0,0,0,0,0,0
10020,0,0,0,0,0,0
10103,0,0,0,0,0,0
10110,0,0,0,0,0,0
10111,0,0,0,0,0,0
10112,0,0,0,0,0,0
10115,0,0,0,0,0,0
10119,0,0,0,0,0,0
10152,0,0,0,0,0,0
10153,0,0,0,0,0,0
10154,0,0,0,0,0,0
10165,0,0,0,0,0,0
10167,0,0,0,0,0,0
10168,0,0,0,0,0,0
10169,0,0,0,0,0,0
10170,0,0,0,0,0,0
10171,0,0,0,0,0,0
10172,0,0,0,0,0,0
10173,0,0,0,0,0,0
10174,0,0,0,0,0,0
10177,0,0,0,0,0,0
10199,0,0,0,0,0,0
10271,0,0,0,0,0,0
10278,0,0,0,0,0,0
10279,0,0,18,0,0,4
10311,0,0,0,0,0,0
10503,0,0,21,0,0,4
10545,0,0,0,0,0,0
10910,0,0,0,0,0,0
10911,0,0,0,0,0,0
10915,0,0,0,0,0,0
10932,0,0,10,0,0,3
10979,0,0,0,0,0,0
10985,0,32,8,0,4,3
11042,0,0,0,0,0,0
11351,0,0,0,0,0,0
11359,0,0,0,0,0,0
11371,0,0,0,0,0,0
11424,0,0,0,0,0,0
11425,0,0,0,0,0,0
11430,0,0,0,0,0,0
11451,0,0,0,0,0,0
11549,0,0,0,0,0,0
11556,0,0,0,0,0,0
11794,0,0,0,0,0,0
11973,0,0,0,0,0,0
12007,0,0,0,0,0,0
12024,0,0,0,0,0,0
12031,4,3,0,0,2,0
12040,3,0,0,0,0,0
12063,0,8,10,0,2,3
12064,3,0,0,0,0,0
12069,0,0,0,0,0,0
12089,0,0,0,0,0,0
12131,2,1,1,0,1,2
12161,0,13,0,0,3,0
12172,0,0,0,0,0,0
12194,1,6,0,0,2,0
12195,0,0,0,0,0,0
12222,0,0,0,0,0,0
12407,3,0,0,0,0,0
12427,0,28,19,0,4,4
12436,0,0,0,0,0,0
12438,0,0,0,0,0,0
12441,0,0,0,0,0,0
12453,0,0,21,0,0,4
12482,0,5,0,0,2,0
12490,0,0,0,0,0,0
12493,0,0,0,0,0,0
12495,0,9,22,0,2,4
12527,0,0,0,0,0,0
12530,0,0,0,0,0,0
12604,0,0,7,0,0,3
12722,0,0,0,0,0,0
12736,0,7,0,0,2,0
12743,4,17,20,0,3,4
12745,0,5,0,0,2,0
12770,0,12,0,0,3,0
12784,0,0,0,0,0,0
12811,0,0,0,0,0,0
12862,0,0,0,0,0,0
12864,0,0,0,0,0,0
12872,0,0,0,0,0,0
12911,0,0,0,0,0,0
12922,4,1,0,0,1,0
12933,0,3,0,0,2,0
12961,0,0,0,0,0,0
12977,0,0,0,0,0,0
12978,0,0,0,0,0,0
13024,0,0,0,0,0,0
13064,2,9,19,0,2,4
13102,0,0,0,0,0,0
13103,0,0,0,0,0,0
13123,0,0,0,0,0,0
13124,2,5,0,0,2,0
13136,4,2,4,0,1,2
13138,0,0,0,0,0,0
13290,0,0,0,0,0,0
13333,0,0,0,0,0,0
13352,0,0,0,0,0,0
13353,0,0,0,0,0,0
13360,1,2,0,0,1,0
13362,0,0,5,0,0,2
13364,0,0,0,0,0,0
13404,4,0,0,0,0,0
13415,0,0,4,0,0,2
13436,4,0,2,0,0,2
13441,0,0,0,0,0,0
13450,0,0,0,0,0,0
13472,0,0,0,0,0,0
13475,0,0,2,0,0,2
13488,1,6,5,0,2,2
13623,4,0,0,0,0,0
13638,0,0,0,0,0,0
13641,4,0,0,0,0,0
13643,0,0,0,0,0,0
13677,0,8,0,0,2,0
13678,0,10,0,0,2,0
13692,0,0,0,0,0,0
13696,0,20,0,0,3,0
13751,0,0,0,0,0,0
13774,0,0,0,0,0,0
13784,2,0,0,0,0,0
13794,0,0,0,0,0,0
13806,0,8,0,0,2,0
13826,0,0,0,0,0,0
13834,0,0,0,0,0,0
13845,0,0,0,0,0,0
13859,0,0,10,0,0,3
13902,0,0,8,0,0,3
14035,4,0,0,0,0,0
14109,0,0,0,0,0,0
14130,3,0,0,0,0,0
14135,0,0,18,0,0,4
14168,0,0,0,0,0,0
14169,0,0,0,0,0,0
14261,0,0,0,0,0,0
14302,0,0,0,0,0,0
14542,0,0,0,0,0,0
14545,3,6,0,0,2,0
14549,4,0,0,0,0,0
14627,0,0,0,0,0,0
14720,4,2,0,0,1,0
14756,0,0,0,0,0,0
14774,4,0,0,0,0,0
14778,0,0,0,0,0,0
14783,3,2,3,0,1,2
14842,0,0,0,0,0,0
14853,0,0,0,0,0,0
14854,0,0,0,0,0,0
14856,0,0,0,0,0,0
14893,0,0,0,0,0,0
27042,0,24,0,0,4,0
27109,0,0,0,0,0,0
27110,0,0,0,0,0,0
27201,0,0,0,0,0,0
27531,0,0,0,0,0,0
27556,4,44,0,0,5,0
27818,3,17,0,0,3,0
27821,0,0,0,0,0,0
27825,0,2,0,0,1,0
27826,0,0,0,0,0,0
27827,0,0,0,0,0,0
27841,0,0,0,0,0,0
27843,3,2,0,0,1,0
27861,1,0,0,0,0,0
27875,0,0,0,0,0,0
27881,2,0,0,0,0,0
27915,0,0,0,0,0,0
27917,0,0,0,0,0,0
27960,0,0,0,0,0,0
27968,0,13,0,0,3,0
27978,0,0,0,0,0,0
27982,0,0,13,0,0,3
28007,3,0,13,0,0,3
28017,0,0,0,0,0,0
28019,0,0,0,0,0,0
28039,0,0,0,0,0,0
28076,0,0,0,0,0,0
28089,2,0,0,0,0,0
28108,0,0,0,0,0,0
28109,1,9,5,0,2,2
28169,0,0,0,0,0,0
28244,0,0,0,0,0,0
28280,0,0,0,0,0,0
28282,0,0,0,0,0,0
28308,4,0,0,0,0,0
28310,0,0,0,0,0,0
28330,0,0,0,0,0,0
28342,4,5,0,0,2,0
28367,0,0,0,0,0,0
28375,0,0,0,0,0,0
28424,1,0,0,0,0,0
28520,3,0,0,0,0,0
28533,0,0,0,0,0,0
28537,0,0,0,0,0,0
28552,0,0,0,0,0,0
28554,0,0,0,0,0,0
28577,0,0,6,0,0,2
28583,3,9,1,0,2,2
28629,0,0,0,0,0,0
28631,0,0,13,0,0,3
28646,4,5,23,0,2,4
28647,0,0,0,0,0,0
28652,0,0,0,0,0,0
28662,0,0,26,0,0,4
28666,0,0,0,0,0,0
28672,0,0,0,0,0,0
28707,0,8,0,0,2,0
28718,0,0,13,0,0,3
28725,0,0,0,0,0,0
