ZIP_CODE,ZCTA,STATE,Status
95401,95401,CA,middle
95406,95401,CA,middle
95403,95403,CA,middle
95402,95404,CA,middle
95404,95404,CA,middle
95407,95407,CA,middle
95409,95409,CA,middle
95419,95472,CA,middle
95472,95472,CA,middle
95473,95472,CA,middle
95416,95476,CA,middle
95433,95476,CA,middle
95476,95476,CA,middle
95487,95476,CA,middle
95492,95492,CA,middle
95603,95603,CA,middle
95608,95608,CA,middle
95609,95608,CA,middle
95610,95610,CA,middle
95616,95616,CA,middle
95617,95616,CA,middle
95611,95621,CA,middle
95621,95621,CA,middle
95624,95624,CA,middle
95759,95624,CA,middle
95628,95628,CA,middle
95630,95630,CA,middle
95671,95630,CA,middle
95763,95630,CA,middle
95632,95632,CA,middle
95648,95648,CA,middle
95661,95661,CA,middle
95662,95662,CA,middle
95613,95667,CA,middle
95667,95667,CA,middle
95670,95670,CA,middle
95741,95670,CA,middle
95677,95677,CA,middle
95678,95678,CA,middle
95682,95682,CA,middle
95687,95687,CA,middle
95696,95687,CA,middle
95688,95688,CA,middle
95691,95691,CA,middle
95798,95691,CA,middle
95799,95691,CA,middle
95899,95691,CA,middle
95695,95695,CA,middle
95747,95747,CA,middle
95757,95757,CA,middle
95758,95758,CA,middle
95762,95762,CA,middle
95765,95765,CA,middle
94232,95818,CA,middle
94239,95818,CA,middle
94259,95818,CA,middle
94284,95818,CA,middle
94285,95818,CA,middle
94290,95818,CA,middle
94291,95818,CA,middle
94293,95818,CA,middle
94294,95818,CA,middle
94297,95818,CA,middle
95818,95818,CA,middle
95894,95818,CA,middle
94280,95822,CA,middle
95822,95822,CA,middle
94205,95823,CA,middle
94206,95823,CA,middle
94230,95823,CA,middle
94247,95823,CA,middle
94254,95823,CA,middle
94256,95823,CA,middle
94262,95823,CA,middle
94282,95823,CA,middle
94283,95823,CA,middle
95823,95823,CA,middle
95826,95826,CA,middle
95828,95828,CA,middle
95829,95829,CA,middle
95831,95831,CA,middle
95833,95833,CA,middle
95834,95834,CA,middle
95835,95835,CA,middle
95843,95843,CA,middle
95864,95864,CA,middle
95901,95901,CA,middle
95928,95928,CA,middle
95929,95928,CA,middle
95973,95973,CA,middle
95976,95973,CA,middle
95991,95991,CA,middle
95992,95991,CA,middle
95993,95993,CA,middle
96001,96001,CA,middle
96099,96001,CA,middle
96002,96002,CA,middle
96003,96003,CA,middle
80003,80003,CO,middle
80001,80004,CO,middle
80004,80004,CO,middle
80005,80005,CO,middle
80006,80005,CO,middle
80011,80011,CO,middle
80041,80011,CO,middle
80042,80011,CO,middle
80012,80012,CO,middle
80013,80013,CO,middle
80014,80014,CO,middle
80044,80014,CO,middle
80251,80014,CO,middle
80015,80015,CO,middle
80046,80015,CO,middle
80016,80016,CO,middle
80017,80017,CO,middle
80047,80017,CO,middle
80020,80020,CO,middle
80038,80020,CO,middle
80021,80021,CO,middle
80022,80022,CO,middle
80037,80022,CO,middle
80026,80026,CO,middle
80027,80027,CO,middle
80031,80031,CO,middle
80035,80031,CO,middle
80104,80104,CO,middle
80109,80109,CO,middle
80111,80111,CO,middle
80112,80112,CO,middle
80155,80112,CO,middle
80120,80120,CO,middle
80160,80120,CO,middle
80165,80120,CO,middle
80166,80120,CO,middle
80122,80122,CO,middle
80123,80123,CO,middle
80162,80123,CO,middle
80124,80124,CO,middle
80126,80126,CO,middle
80127,80127,CO,middle
80128,80128,CO,middle
80129,80129,CO,middle
80130,80130,CO,middle
80163,80130,CO,middle
80134,80134,CO,middle
80138,80138,CO,middle
80201,80202,CO,middle
80202,80202,CO,middle
80244,80202,CO,middle
80248,80202,CO,middle
80256,80202,CO,middle
80257,80202,CO,middle
80259,80202,CO,middle
80265,80202,CO,middle
80271,80202,CO,middle
80281,80202,CO,middle
80291,80202,CO,middle
80299,80202,CO,middle
80203,80203,CO,middle
80261,80203,CO,middle
80205,80205,CO,middle
80243,80205,CO,middle
80206,80206,CO,middle
80209,80209,CO,middle
80208,80210,CO,middle
80210,80210,CO,middle
80250,80210,CO,middle
80211,80211,CO,middle
80219,80219,CO,middle
80220,80220,CO,middle
80262,80220,CO,middle
80221,80221,CO,middle
80222,80222,CO,middle
80225,80226,CO,middle
80226,80226,CO,middle
80227,80227,CO,middle
80228,80228,CO,middle
80229,80229,CO,middle
80231,80231,CO,middle
80232,80232,CO,middle
80233,80233,CO,middle
80237,80237,CO,middle
80263,80237,CO,middle
80239,80239,CO,middle
80241,80241,CO,middle
80614,80241,CO,middle
80247,80247,CO,middle
80249,80249,CO,middle
80301,80301,CO,middle
80308,80301,CO,middle
80304,80304,CO,middle
80401,80401,CO,middle
80402,80401,CO,middle
80437,80439,CO,middle
80439,80439,CO,middle
80501,80501,CO,middle
80502,80501,CO,middle
80314,80503,CO,middle
80503,80503,CO,middle
80533,80503,CO,middle
80504,80504,CO,middle
80516,80516,CO,middle
80521,80521,CO,middle
80522,80521,CO,middle
80523,80521,CO,middle
80524,80524,CO,middle
80525,80525,CO,middle
80527,80525,CO,middle
80553,80525,CO,middle
80526,80526,CO,middle
80534,80534,CO,middle
80537,80537,CO,middle
80538,80538,CO,middle
80539,80538,CO,middle
80541,80538,CO,middle
80550,80550,CO,middle
80551,80550,CO,middle
80601,80601,CO,middle
80602,80602,CO,middle
80631,80631,CO,middle
80632,80631,CO,middle
80639,80631,CO,middle
80646,80631,CO,middle
80633,80634,CO,middle
80634,80634,CO,middle
80817,80817,CO,middle
80831,80831,CO,middle
80906,80906,CO,middle
80909,80909,CO,middle
80932,80909,CO,middle
80950,80909,CO,middle
80911,80911,CO,middle
80931,80911,CO,middle
80918,80918,CO,middle
80936,80918,CO,middle
80941,80918,CO,middle
80919,80919,CO,middle
80949,80919,CO,middle
80920,80920,CO,middle
80962,80920,CO,middle
80995,80920,CO,middle
80921,80921,CO,middle
80997,80921,CO,middle
80922,80922,CO,middle
80923,80923,CO,middle
81007,81007,CO,middle
81301,81301,CO,middle
81302,81301,CO,middle
06010,06010,CT,middle
06011,06010,CT,middle
06025,06033,CT,middle
06033,06033,CT,middle
06040,06040,CT,middle
06041,06042,CT,middle
06042,06042,CT,middle
06045,06042,CT,middle
06066,06066,CT,middle
06067,06067,CT,middle
06028,06074,CT,middle
06074,06074,CT,middle
06082,06082,CT,middle
06083,06082,CT,middle
06006,06095,CT,middle
06064,06095,CT,middle
06095,06095,CT,middle
06109,06109,CT,middle
06129,06109,CT,middle
06161,06109,CT,middle
06111,06111,CT,middle
06131,06111,CT,middle
06118,06118,CT,middle
06138,06118,CT,middle
06360,06360,CT,middle
06405,06405,CT,middle
06408,06410,CT,middle
06410,06410,CT,middle
06411,06410,CT,middle
06450,06450,CT,middle
06457,06457,CT,middle
06459,06457,CT,middle
06460,06460,CT,middle
06473,06473,CT,middle
06484,06484,CT,middle
06489,06489,CT,middle
06492,06492,CT,middle
06493,06492,CT,middle
06494,06492,CT,middle
06495,06492,CT,middle
06511,06511,CT,middle
06520,06511,CT,middle
06530,06511,CT,middle
06531,06511,CT,middle
06532,06511,CT,middle
06533,06511,CT,middle
06534,06511,CT,middle
06535,06511,CT,middle
06536,06511,CT,middle
06537,06511,CT,middle
06538,06511,CT,middle
06540,06511,CT,middle
06514,06514,CT,middle
06516,06516,CT,middle
06606,06606,CT,middle
06611,06611,CT,middle
06614,06614,CT,middle
06770,06770,CT,middle
06776,06776,CT,middle
06790,06790,CT,middle
06792,06790,CT,middle
06810,06810,CT,middle
06813,06810,CT,middle
06814,06810,CT,middle
06816,06810,CT,middle
06817,06810,CT,middle
06811,06811,CT,middle
06824,06824,CT,middle
06851,06851,CT,middle
06902,06902,CT,middle
06910,06902,CT,middle
06911,06902,CT,middle
06912,06902,CT,middle
06913,06902,CT,middle
06926,06902,CT,middle
06927,06902,CT,middle
19701,19701,DE,middle
19708,19701,DE,middle
19702,19702,DE,middle
19709,19709,DE,middle
19711,19711,DE,middle
19714,19711,DE,middle
19715,19711,DE,middle
19725,19711,DE,middle
19712,19713,DE,middle
19713,19713,DE,middle
19718,19713,DE,middle
19891,19713,DE,middle
19720,19720,DE,middle
19721,19720,DE,middle
19726,19720,DE,middle
19892,19720,DE,middle
19803,19803,DE,middle
19897,19803,DE,middle
19805,19805,DE,middle
19808,19808,DE,middle
19810,19810,DE,middle
19904,19904,DE,middle
19980,19904,DE,middle
19958,19958,DE,middle
19969,19958,DE,middle
19966,19966,DE,middle
20001,20001,DC,middle
20055,20001,DC,middle
20059,20001,DC,middle
20060,20001,DC,middle
20068,20001,DC,middle
20080,20001,DC,middle
20081,20001,DC,middle
20091,20001,DC,middle
20208,20001,DC,middle
20210,20001,DC,middle
20213,20001,DC,middle
20215,20001,DC,middle
20216,20001,DC,middle
20217,20001,DC,middle
20221,20001,DC,middle
20239,20001,DC,middle
20268,20001,DC,middle
20314,20001,DC,middle
20401,20001,DC,middle
20402,20001,DC,middle
20403,20001,DC,middle
20404,20001,DC,middle
20442,20001,DC,middle
20444,20001,DC,middle
20529,20001,DC,middle
20534,20001,DC,middle
20538,20001,DC,middle
20548,20001,DC,middle
20549,20001,DC,middle
20578,20001,DC,middle
56902,20001,DC,middle
56904,20001,DC,middle
56908,20001,DC,middle
20002,20002,DC,middle
20013,20002,DC,middle
20022,20002,DC,middle
20065,20002,DC,middle
20211,20002,DC,middle
20212,20002,DC,middle
20214,20002,DC,middle
20242,20002,DC,middle
20417,20002,DC,middle
20426,20002,DC,middle
20507,20002,DC,middle
20543,20002,DC,middle
20544,20002,DC,middle
20573,20002,DC,middle
20003,20003,DC,middle
20082,20003,DC,middle
20303,20003,DC,middle
20370,20003,DC,middle
20374,20003,DC,middle
20376,20003,DC,middle
20380,20003,DC,middle
20388,20003,DC,middle
20391,20003,DC,middle
20398,20003,DC,middle
20590,20003,DC,middle
20007,20007,DC,middle
20027,20007,DC,middle
20392,20007,DC,middle
20435,20007,DC,middle
20008,20008,DC,middle
20009,20009,DC,middle
20056,20009,DC,middle
20232,20009,DC,middle
20235,20009,DC,middle
20428,20009,DC,middle
20440,20009,DC,middle
20441,20009,DC,middle
20010,20010,DC,middle
20422,20010,DC,middle
20011,20011,DC,middle
20039,20011,DC,middle
20040,20011,DC,middle
20542,20011,DC,middle
20016,20016,DC,middle
20393,20016,DC,middle
20394,20016,DC,middle
20019,20019,DC,middle
20029,20019,DC,middle
20020,20020,DC,middle
20030,20020,DC,middle
32003,32003,FL,middle
32006,32003,FL,middle
32034,32034,FL,middle
32035,32034,FL,middle
32065,32065,FL,middle
32030,32068,FL,middle
32050,32068,FL,middle
32068,32068,FL,middle
32067,32073,FL,middle
32073,32073,FL,middle
32004,32082,FL,middle
32082,32082,FL,middle
32086,32086,FL,middle
32092,32092,FL,middle
32128,32128,FL,middle
32135,32137,FL,middle
32137,32137,FL,middle
32162,32162,FL,middle
32164,32164,FL,middle
32168,32168,FL,middle
32170,32168,FL,middle
32173,32174,FL,middle
32174,32174,FL,middle
32210,32210,FL,middle
32216,32216,FL,middle
32255,32216,FL,middle
32218,32218,FL,middle
32229,32218,FL,middle
32223,32223,FL,middle
32224,32224,FL,middle
32225,32225,FL,middle
32235,32225,FL,middle
32238,32244,FL,middle
32244,32244,FL,middle
32245,32246,FL,middle
32246,32246,FL,middle
32240,32250,FL,middle
32250,32250,FL,middle
32256,32256,FL,middle
32237,32257,FL,middle
32241,32257,FL,middle
32257,32257,FL,middle
32258,32258,FL,middle
32259,32259,FL,middle
32260,32259,FL,middle
32303,32303,FL,middle
32315,32303,FL,middle
32318,32303,FL,middle
32309,32309,FL,middle
32312,32312,FL,middle
32404,32404,FL,middle
32514,32514,FL,middle
32526,32526,FL,middle
32533,32533,FL,middle
32560,32533,FL,middle
32563,32563,FL,middle
32566,32566,FL,middle
32571,32571,FL,middle
32578,32578,FL,middle
32588,32578,FL,middle
32605,32605,FL,middle
32635,32605,FL,middle
32606,32606,FL,middle
32608,32608,FL,middle
32614,32608,FL,middle
32703,32703,FL,middle
32707,32707,FL,middle
32718,32707,FL,middle
32708,32708,FL,middle
32719,32708,FL,middle
32704,32712,FL,middle
32712,32712,FL,middle
32768,32712,FL,middle
32725,32725,FL,middle
32728,32725,FL,middle
32745,32746,FL,middle
32746,32746,FL,middle
32795,32746,FL,middle
32799,32746,FL,middle
32762,32765,FL,middle
32765,32765,FL,middle
32747,32771,FL,middle
32771,32771,FL,middle
32772,32771,FL,middle
32779,32779,FL,middle
32791,32779,FL,middle
32733,32792,FL,middle
32792,32792,FL,middle
32793,32792,FL,middle
32806,32806,FL,middle
32856,32806,FL,middle
32812,32812,FL,middle
32824,32824,FL,middle
32825,32825,FL,middle
32834,32825,FL,middle
32878,32825,FL,middle
32828,32828,FL,middle
32832,32832,FL,middle
32835,32835,FL,middle
32837,32837,FL,middle
32877,32837,FL,middle
32904,32904,FL,middle
32912,32904,FL,middle
32927,32927,FL,middle
32959,32927,FL,middle
32935,32935,FL,middle
32936,32935,FL,middle
32937,32937,FL,middle
32940,32940,FL,middle
32941,32940,FL,middle
32955,32955,FL,middle
32956,32955,FL,middle
33015,33015,FL,middle
33017,33015,FL,middle
33018,33018,FL,middle
33021,33021,FL,middle
33081,33021,FL,middle
33083,33021,FL,middle
33023,33023,FL,middle
33024,33024,FL,middle
33084,33024,FL,middle
33025,33025,FL,middle
33026,33026,FL,middle
33027,33027,FL,middle
33082,33027,FL,middle
33028,33028,FL,middle
33029,33029,FL,middle
33032,33032,FL,middle
33092,33032,FL,middle
33033,33033,FL,middle
33040,33040,FL,middle
33041,33040,FL,middle
33045,33040,FL,middle
33063,33063,FL,middle
33093,33063,FL,middle
33064,33064,FL,middle
33074,33064,FL,middle
33065,33065,FL,middle
33075,33065,FL,middle
33071,33071,FL,middle
33077,33071,FL,middle
33073,33073,FL,middle
33097,33073,FL,middle
33076,33076,FL,middle
33111,33131,FL,middle
33131,33131,FL,middle
33231,33131,FL,middle
33114,33134,FL,middle
33134,33134,FL,middle
33234,33134,FL,middle
33119,33139,FL,middle
33139,33139,FL,middle
33239,33139,FL,middle
33155,33155,FL,middle
33255,33155,FL,middle
33157,33157,FL,middle
33197,33157,FL,middle
33257,33157,FL,middle
33160,33160,FL,middle
33165,33165,FL,middle
33265,33165,FL,middle
33173,33173,FL,middle
33175,33175,FL,middle
33116,33176,FL,middle
33176,33176,FL,middle
33177,33177,FL,middle
33178,33178,FL,middle
33163,33180,FL,middle
33180,33180,FL,middle
33280,33180,FL,middle
33183,33183,FL,middle
33283,33183,FL,middle
33185,33185,FL,middle
33186,33186,FL,middle
33193,33193,FL,middle
33196,33196,FL,middle
33296,33196,FL,middle
33308,33308,FL,middle
33348,33308,FL,middle
33312,33312,FL,middle
33317,33317,FL,middle
33318,33317,FL,middle
33319,33319,FL,middle
33359,33319,FL,middle
33320,33321,FL,middle
33321,33321,FL,middle
33322,33322,FL,middle
33324,33324,FL,middle
33337,33324,FL,middle
33388,33324,FL,middle
33325,33325,FL,middle
33355,33325,FL,middle
33326,33326,FL,middle
33328,33328,FL,middle
33329,33328,FL,middle
33331,33331,FL,middle
33345,33351,FL,middle
33351,33351,FL,middle
33410,33410,FL,middle
33420,33410,FL,middle
33411,33411,FL,middle
33421,33411,FL,middle
33414,33414,FL,middle
33418,33418,FL,middle
33428,33428,FL,middle
33497,33428,FL,middle
33433,33433,FL,middle
33488,33433,FL,middle
33424,33436,FL,middle
33436,33436,FL,middle
33437,33437,FL,middle
33474,33437,FL,middle
33445,33445,FL,middle
33482,33445,FL,middle
33458,33458,FL,middle
33468,33458,FL,middle
33454,33463,FL,middle
33463,33463,FL,middle
33467,33467,FL,middle
33470,33470,FL,middle
33508,33511,FL,middle
33509,33511,FL,middle
33511,33511,FL,middle
33543,33543,FL,middle
33544,33544,FL,middle
33568,33578,FL,middle
33578,33578,FL,middle
33579,33579,FL,middle
33594,33594,FL,middle
33595,33594,FL,middle
33596,33596,FL,middle
33611,33611,FL,middle
33681,33611,FL,middle
33615,33615,FL,middle
33685,33615,FL,middle
33618,33618,FL,middle
33688,33618,FL,middle
33624,33624,FL,middle
33694,33624,FL,middle
33625,33625,FL,middle
33626,33626,FL,middle
33629,33629,FL,middle
33679,33629,FL,middle
33646,33647,FL,middle
33647,33647,FL,middle
33703,33703,FL,middle
33710,33710,FL,middle
33743,33710,FL,middle
33713,33713,FL,middle
33730,33713,FL,middle
33733,33713,FL,middle
33784,33713,FL,middle
33764,33764,FL,middle
33810,33810,FL,middle
33807,33813,FL,middle
33813,33813,FL,middle
33908,33908,FL,middle
33913,33913,FL,middle
33914,33914,FL,middle
33915,33990,FL,middle
33990,33990,FL,middle
34119,34119,FL,middle
34120,34120,FL,middle
34133,34135,FL,middle
34135,34135,FL,middle
34136,34135,FL,middle
34202,34202,FL,middle
34203,34203,FL,middle
34204,34203,FL,middle
34264,34203,FL,middle
34209,34209,FL,middle
34280,34209,FL,middle
34212,34212,FL,middle
34219,34219,FL,middle
34220,34221,FL,middle
34221,34221,FL,middle
34250,34221,FL,middle
34232,34232,FL,middle
34243,34243,FL,middle
34260,34243,FL,middle
34270,34243,FL,middle
34293,34293,FL,middle
34609,34609,FL,middle
34638,34638,FL,middle
34639,34639,FL,middle
34655,34655,FL,middle
34660,34683,FL,middle
34682,34683,FL,middle
34683,34683,FL,middle
34697,34698,FL,middle
34698,34698,FL,middle
34711,34711,FL,middle
34712,34711,FL,middle
34755,34711,FL,middle
34744,34744,FL,middle
34745,34744,FL,middle
34761,34761,FL,middle
32163,34785,FL,middle
34785,34785,FL,middle
34786,34786,FL,middle
34777,34787,FL,middle
34778,34787,FL,middle
34787,34787,FL,middle
34952,34952,FL,middle
34985,34952,FL,middle
34953,34953,FL,middle
34990,34990,FL,middle
34991,34990,FL,middle
34992,34997,FL,middle
34997,34997,FL,middle
30004,30004,GA,middle
30005,30005,GA,middle
30023,30005,GA,middle
30016,30016,GA,middle
30019,30019,GA,middle
30022,30022,GA,middle
30024,30024,GA,middle
30028,30028,GA,middle
30033,30033,GA,middle
30034,30034,GA,middle
30036,30034,GA,middle
30037,30034,GA,middle
30038,30038,GA,middle
30039,30039,GA,middle
30040,30040,GA,middle
30041,30041,GA,middle
30043,30043,GA,middle
30049,30043,GA,middle
30042,30044,GA,middle
30044,30044,GA,middle
30045,30045,GA,middle
30047,30047,GA,middle
30048,30047,GA,middle
30052,30052,GA,middle
30058,30058,GA,middle
30074,30058,GA,middle
30007,30062,GA,middle
30062,30062,GA,middle
30065,30062,GA,middle
30064,30064,GA,middle
30066,30066,GA,middle
30067,30067,GA,middle
30068,30068,GA,middle
30075,30075,GA,middle
30076,30076,GA,middle
30077,30076,GA,middle
30078,30078,GA,middle
30080,30080,GA,middle
30081,30080,GA,middle
30082,30082,GA,middle
30084,30084,GA,middle
30085,30084,GA,middle
30087,30087,GA,middle
30010,30092,GA,middle
30092,30092,GA,middle
30094,30094,GA,middle
30026,30096,GA,middle
30029,30096,GA,middle
30095,30096,GA,middle
30096,30096,GA,middle
30097,30097,GA,middle
30098,30097,GA,middle
30099,30097,GA,middle
30101,30101,GA,middle
30102,30102,GA,middle
30114,30114,GA,middle
30169,30114,GA,middle
30115,30115,GA,middle
30142,30115,GA,middle
30120,30120,GA,middle
30123,30120,GA,middle
30126,30126,GA,middle
30111,30127,GA,middle
30127,30127,GA,middle
30132,30132,GA,middle
30133,30134,GA,middle
30134,30134,GA,middle
30135,30135,GA,middle
30154,30135,GA,middle
30144,30144,GA,middle
30156,30144,GA,middle
30160,30144,GA,middle
31144,30144,GA,middle
30152,30152,GA,middle
30157,30157,GA,middle
30129,30165,GA,middle
30165,30165,GA,middle
30180,30180,GA,middle
30146,30188,GA,middle
30188,30188,GA,middle
30189,30189,GA,middle
30214,30214,GA,middle
30215,30215,GA,middle
30228,30228,GA,middle
30236,30236,GA,middle
30237,30236,GA,middle
30287,30236,GA,middle
30252,30252,GA,middle
30253,30253,GA,middle
30263,30263,GA,middle
30264,30263,GA,middle
30271,30263,GA,middle
30265,30265,GA,middle
30269,30269,GA,middle
30270,30269,GA,middle
31169,30269,GA,middle
30277,30277,GA,middle
30281,30281,GA,middle
30294,30294,GA,middle
30308,30308,GA,middle
30375,30308,GA,middle
30309,30309,GA,middle
30357,30309,GA,middle
30361,30309,GA,middle
30302,30312,GA,middle
30312,30312,GA,middle
30370,30312,GA,middle
30374,30312,GA,middle
30392,30312,GA,middle
30316,30316,GA,middle
30318,30318,GA,middle
30325,30318,GA,middle
30369,30318,GA,middle
30377,30318,GA,middle
31195,30318,GA,middle
31196,30318,GA,middle
30319,30319,GA,middle
30324,30324,GA,middle
30328,30328,GA,middle
30358,30328,GA,middle
30331,30331,GA,middle
31131,30331,GA,middle
30338,30338,GA,middle
30356,30338,GA,middle
31146,30338,GA,middle
30006,30339,GA,middle
30339,30339,GA,middle
30384,30339,GA,middle
31139,30339,GA,middle
30341,30341,GA,middle
30366,30341,GA,middle
31119,30341,GA,middle
31141,30341,GA,middle
39901,30341,GA,middle
30272,30349,GA,middle
30349,30349,GA,middle
31192,30349,GA,middle
30350,30350,GA,middle
31150,30350,GA,middle
31156,30350,GA,middle
30506,30506,GA,middle
30515,30518,GA,middle
30518,30518,GA,middle
30519,30519,GA,middle
30534,30534,GA,middle
30502,30542,GA,middle
30542,30542,GA,middle
30604,30606,GA,middle
30606,30606,GA,middle
30680,30680,GA,middle
